neutral, southwest is currently awaiting government approval for this route do we know when it will be official 
neutral, fkqw is the conf # thanks for the reply
neutral, is the bonus at flowers still on or did it expire 
neutral, did you pick the winners for the#yearslate flightr #maybeijustlost #whyyounoloveme
neutral, #ftwhope they ll sing us a song on our flight to phoenix today @ terminal humphreyw
neutral, is your companion pass broken today purchase error invalid_loyalty_member_account_status sw vyil xklrogfs j_a 
neutral, denver to phoenixi think we re finally getting ready to take off 
neutral, i m not sure i did the messaging part right please let me know if you received it 
neutral, i would but you need to follow me first 
neutral, how come on mobile i can t proceed w o entering a postcode at purchase i m from ireland and i don t have a postcode just 
neutral, times changei guess 
neutral, oopssorrydone
neutral, is there a way toyou 
neutral, will do #heart 
neutral, snapchatimessageinstagram 
neutral, i dunno my travel information like what 
neutral, k but who won destination dragons
neutral, just dmed you guys 
neutral, do you have any info about whenwinners will be announced memy best friend are hoping to win thanks 
neutral, do you anticipate any cancelled flightlations for flights out of nashville tomorrow thank you 
neutral,did they pick someone for destination dragons 
neutral, yall still fly in the cold right 
neutral, app updated with #passbook support@ubergizmo
neutral, any possible chance of swa bringing back service between lga bwi it would make it much easier to connect to the west coast 
neutral, please expedite missing bag claim # thanks 
neutral, all flights lead to vegas baby 
neutral, @saysorrychris can you follow back for a quicksw followed
neutral, i have a flight to vegas coming up soonbut havent received any drink tickets late flightly can you help me out 
neutral, looking forward to out power of inclusion event with very special guests we will begin promptly at a m #swadiversity
neutral, revenue flights since the beginning of 
neutral, sent
neutral, sure i ll send a message now 
neutral, give me tickets to the atlanta show and i ll roadtrip from canada deal 
neutral, how can i get tickets for feb imagine dragons show 
neutral, i will not have my passport in time for my trip could i still fly with photo id #thingsishouldknow #ifeeldumb
neutral, lemme come to #destinationdragonsthis university student could use a break from all these books 
neutral, planning a family trip to orlando in may and trying to figure out when to book to get the best rate any suggestions 
neutral, thank you 
neutral, so when do we find out who won the imagine dragons contest 
neutral, are you announcing any more winners to the show in utah this weekend #lucky
neutral, so important to accept others for who they are #swadiversity
neutral, can i please go seeon friday i promise i ll only fly southwest when going back home to nh #mhtforlife
neutral, just sent you awadditonal info
neutral, go south everyone
neutral, when does the new schedule open that takes us past 
neutral, is there anything i can do to get tickets forat @vinylvegas it would mean so much to me 
neutral, can i use points to book a rental car 
neutral, working on a piece about military discounts and am hearing you offer one can you give me specifics and confirm thank you 
neutral, how are flights looking for tomorrow morning from #nashville bna to fort lauderdale fll 
neutral, i have been in contact and know there are changes but it s a destination you should really evaluate thanks
neutral, submittedhoping for quick decisiontied to another donation we just received proposal annual gala orgboundless readers 
neutral, checkplease
neutral, update on flight would be appreciated when you have timethanks 
neutral, flight to savannahga 
neutral, i hope so because i fly very often and would hate to change airlines 
neutral, is it a temporary site glitch or are you no longer offering flights from grr to geg after feb can t find any online
neutral, guyswe ve got to do something about the inability to check in online for international flight that has
neutral, kind of early but any idea when dates through the first week of sept will come available 
neutral, southwest mobile boarding passes now available in ios passbook @tori_leggieri
neutral, did you know that suicide is the second leading cause of death among teens 
neutral, can you link the article where it says the routes and what times the routes are likely to be like tul dal pm none
neutral, trying to get through to cust relations is there another # to use 
neutral, do you think the flights out of nashville will be cancelled flighted tomorrow 
neutral, trying to fly out of nashville tomorrow how is it looking 
neutral, sent
neutral, any chance of adding lax jfk direct any time in the future 
neutral, got itthanks any insight into what will happen tomorrow 
neutral, could you tell me if any upgrades are available on a flight out of stl tomorrow morning 
neutral, damn weather messing up everything #serenitynow
neutral, any update on flights in to bna today 
neutral, where should i fly by mayrd plz advise 
neutral, i am but it says yall are sold out memy coworkers would need to get out first available
neutral, ok and in dominican republic what numbers 
neutral, yeah i have i m on it looking for specific dates i will just keep checking daily for a fare drop
neutral, just leave certain things to the kids 
neutral, please start flying to guyana soon
neutral, sighour fleet s on fleek 
neutral, it drops when i take off the other two peopleand vice versa back and forth 
neutral, do what you love and you ll never work a day in your life
neutral, our fleet s on fleek i just 🙈
neutral, thank you headed from lbc to oak 
neutral, airline trouble this winternot getting good customer service contact we negotiate resolutions for you 
neutral, yer deals never seem to include nycpdx or nycpgh wish they did 
neutral, sale please soon i need a tan
neutral, @catfoodbeerglue you ll enjoy thisour fleet s on fleek 
neutral, many thanksas always your employees are professional and courteous whenever i have the optionyou are my go to airlines 
neutral, are @askamex amex plat holders provided access or a credit in the airspace lounge in jkf 
neutral, more like baejet airwaysamirite@terrybrokebad right back at ya 
neutral, flight to boston delayed due to weather in tampa 
neutral, stop trying to make #fleek happen #pointsme
neutral, i m not sure if you can do anything to help me with thatbut if you can that d be great 
neutral, flying winfant for thetimecan i bring a canister of powder formula for a carry on and or use my plastic formula divider 
neutral, not for the dates or destination i m headed 
neutral, hello good afternoon how are youi need know how much flying for summer from june
neutral, come on and provide service from destinfort walton beach airport
neutral, i noticed the rates increased a few days agoor the promotion ended any idea when another promotion will be coming thanks 
neutral, sure fhk te am scheduled to leave this weekend but need to push to october
neutral, landing early morning after snowfall
neutral, @tomvh just get the rr credit card and get the points of family that way
neutral, hi there i just got my known traveler# and would like to add it to a flight that i already purchased what s my best option 
neutral, i understand wonderful miriam in customer service who was able to reroute me got any rental car discounts 
neutral, employees spreading a bit of #mardigras cheer at this morning in atlanta #nftyconvention
neutral, you need this song for your next commercialc #swa #love
