neutral, ok great thanks i had a great flightfyi i m excited to fly again i just was frustrated i was not able to check in 
neutral, our fleet s on fleek smh
neutral, hawaii what deals u have for me
neutral, fortunately you have staff like lynn s and deedee who actually understand customer service and simply being nice 
neutral, is apossible if you aren t following me 
neutral, s new ceo seeks the right balance to please passengers and wall greenfield daily reporter
neutral, ceo weighs profitsflyers @chronicleherald registration 
neutral, thanks i only loose em at airportstime we found it i think ddddfitbit needs to make flexes that stay on when carrying bags 
neutral, s ceo battles to appease passengers and wall street waterbury republican american
neutral, airways corporation insider trading update rock hill daily
neutral, who do you think is gonna win mayweather or pacquiao 
neutral, really caring 
neutral, traveling wa rifle for a hunting tripcan a pistol be in the same large rifle case too wasn t clear in freq asked questions 
neutral, ceo weighs profitsflyers @chronicleherald registration 
neutral, i hear that the new thing in your planes are the fly fi how i can check if the flight that im going to take have it 
neutral, no come on 
neutral, ddddmarkie_post i d like to see markie too 
neutral, can t view seat selection change seat for flight tomorrow can you look into this 
neutral, do you think snow in boston on will effect my flight 
neutral, absolutelymy girlfriend and i will be flight booking problems our mexico flights in the next day or twowill send a tweet when it s done 
neutral, i have a internal bleed in my footand i am flying next tuesdaywhat should i dothese leeds come randomly i 
neutral, it s time for a direct flight from #jfk to #pitt @ official jetblue terminal new york
neutral, at lgb in sunny so cal
neutral, s new ceo seeks the right balance to please passengers and wall daily journal
neutral, noi am fine to fly hahathey come at randomwith the hemophiliabut what if i need extra assistance 
neutral, indeed i don t know what s going on in pittsburgh that weekendbutit s drawing a crowdjetblue 
neutral, me againyou don t have abc on inflight tvdo you if sowhat channel #sharktank is on 
neutral, hopefully next time can i send you my future itineraries so the next one can be planned when i m there 
neutral, he is a lap infant mons old 
neutral, what s the link for #flyfi
neutral, airport snow removal method # keep up the good work folksthis is where cessna s become s 
neutral, our fleet s on fleek 
neutral, really 
neutral, now put your baggage fees back on free our fleet s on fleek 
neutral, thanks which day of the week is the direct the flights i saw went thru jfk 
neutral, where is your email address its not on this page
neutral, any travel advisory coming for the carolinas bad weather 
neutral, so what about california
neutral, yes he and all the princesses trying to get to the #glassslipperchallenge at wdw 
neutral, bruh real tweet from our fleet s on fleek 
neutral, we even offered to fly in to another airport and they said they couldn t do that no explanation why they can t 
neutral, how do i get a receipt for a change fee when i originally booked with miles 
neutral, if i know i left something on my last flight as i literally had to run to make my connection how can i retrieve it please 
neutral, that is certainly not the impression she s under 
neutral, imma need the hook up tho
neutral, never received such horrible service or treated so poorly as richard p today no excuse for attituderipping up our tickets 
neutral, did you know that suicide is the second leading cause of death among teens 
neutral, yes confirmation number and all 
neutral, questionfriend flight got cancelled flightled how can he book be flight leaving chs to philly to germany 
neutral, i forgot my password and i don t know if my username is correctand i want to use my mileswhat i have to do 
neutral, our fleet s on fleek 
neutral, i need help about a ticketme
neutral, please don t our fleet s on fleek 
neutral, i digg it 
neutral, process begins 
neutral, will you be issuing a travel advisory for clt for thursday a significant snow storm is in the way wednesday night 
neutral, i want you guys to be the first to fly to #cubafrom nyc 
neutral, shout out to cathy at the vegas airport check in for hooking us up 
neutral, questionflying for thetime with my mont old son do i need to bring anything for him birth certificate s s card etc 
neutral, our fleet s on fleek
neutral, no not yet i will notify them i m new at this 
neutral, airways sees significant drop in short interest jblu mideast time
neutral, help i left my nikon camera under the seat in front of me what do i do 
neutral, to increase charter service to cubaagent
neutral, will do 
neutral, ok should i start looking into other flights 
neutral, on flight from nassau to jfk not showing cancelled flightled yet but assuming it will be any info 
neutral, you canconfirm that 
neutral, we are on flight and were returning to the gate can you provide any information 
neutral, what good with the inflight wifi 
neutral, status of flight from mco to lga tomorrow 
neutral, i see my flight from boston to pitts is ok from this afternoon did you have any delays for the morning flight 
neutral, i sure hope you guys get me to dc to speak tomorrowddddjohnnosta i m winning here with 
neutral, i d go to australia to enjoy the land down under always been on my bucket list 
neutral, i m so sorry i cheated on you withassist please take me back i wore protection 
neutral, hi is there a way we can check to track the flight that will arrivethat will be our flight to depart 
neutral, hi is it possible to upgrade to a mint seat on an already booked ticket thanks 
neutral, left my coat on flight this morning in overhead bin reported seat abut i was a thx ticket 
neutral, im getting an it depends vibe fair enough 
neutral, s ceo battles to appease passengers and wall street waterbury republican american
neutral, just a thought 
neutral, my daughter s college game in denver only one set of parents will be there 
neutral, should i expect delays at dca foram departure going to orlando on flight 
neutral, hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen 
neutral, will we be able to watch the oscars on our flight tomorrow 
neutral, br download jeokoo the american app for air travelers
neutral, are you ever looking for interns 
neutral, alright i hope my jetblue app is showing a change in my seats and online shows an a don t want any surprises
neutral, need flight to ath from pdx do you coordinate with other airlines 
neutral, you guys need pillows on these rockers to really knock it out of the park just sayin 
neutral, are we scheduled to depart as scheduled 
neutral, what s the status of flight diverted to ric when will it depart back for lga 
neutral, can i get some more leg room tonight b 
neutral, actually flight not 
neutral, i have many allergies and want to know if i can bring anoz bottle of benadryl on the flight along with my epipens 
neutral, do bags still fly free or have you started charging thanks 
neutral, @drwinston i think we ll need a selfie as proof 
neutral, deal 
neutral, anywhere away from this snow globe to warmth sand and palm trees 
neutral, any good deals for march looking to fly to orlando 
neutral, thanksit s for next weekend though so my guess is it will only go higher 
neutral, charleston from your app guys as of a few minutes ago
neutral,seetonight
neutral, just left #laguardia now in a little over hours
neutral, i hear you and safety is think we can get to jfk though now so let s help the pilotspassengerscrew get there safely 
neutral, i would go to italy to visit my relatives and see the house my dad left when he passed 
neutral, client is asking if kids need their own email addresses to get tb acct is this true 
neutral, social media takes flight with fly #likeagirl what brand lesson can we learn #smm #brandm
neutral, it s absolute madness in the westbut tell me who you like between ddddmemgrizz ddddwarriors ddddspurs and ddddokcthunder 
neutral, thx for the pointerbut im good with the big monitor any advice on who i should pick to come our of the western conf nba 
neutral, phew did it pant wheeze
neutral, that s cause we re trueblue it s ur #love that keeps liftin me #higherandhigher
neutral, airways corporation jblu loseson news that airways wallstreet scope
neutral, am austin to jfk
neutral, hey check it out it s snowing in boston who could have predicted such a thing
neutral, yup mco ° 
neutral, he s sch for tmw on aa would love to find him an earlier one with yall if possible he s in fll
neutral, celebrates year anniversary with new livery @cnnmoney
neutral, airways corporation price target update stafford daily
neutral, lekvhg want to see what the cost would be to change to the flight
neutral, currently on my new robotic love doll reminded heavily of ddddpattonoswalt s bit about them hence an excuse to say huxleyesque 
neutral, i know you guys are super busy but is flight an a or e 
neutral, do you sell open tickets i have a sick relative and may have to travel at a moments notice sad but true 
neutral, i thought the same thing after i sent it
neutral, statement on #lufthansa incentive offer stockhouse
neutral, i flew on a flight about months ago me and my girlfriend got away with having sex in a restroom is it allowed now 
neutral, i d like to spread my grandpa s ashes in naplesitaly he lived in the s while serving his yrs in the ddddusnavy
neutral, that selfie was extreme 
neutral, i like marie harf go to iraiq find isis and spread goodand offer resume service to isis in order to find jobs ddddmarieharf 
neutral, ddddpilyoc dont talk about my friend like that #thefutureisweird
neutral, yesbut it hurt my feelings to walk by mint a fella can dream #happyem 
neutral, this feels nice what we ve got going on here let s just swap me out with the fool ina and we can make it all better 
neutral, yes party is over 
neutral,i d fly to port au princehaiti to help with the on going earthquake relief efforts still lots to do there 
neutral, is it true there s a new a livery and a new website 
neutral, order ddddfare 
neutral, have a cup coffee and relax while you check out the new deals and promotions at avontwice a month at doug dddddcoadavon 
neutral, my mom wanted me to change her seat along with my sisterbut their two different reservations and idk 
neutral, do you have mint service from nyc to san diego 
neutral, re flight sxmjfk what time does bus leave hotel on feb mass confusion here 
neutral, says #lufthansa incentive offer to have no impact on share count nasdaq
neutral, are we able to change to an even more space seat after we ve checked in online have a flight tmrw and can t seem to change my seat
neutral, any chance you will by this summer 
neutral, airways corporation registers high short interest wall street pulse
neutral, tomorrow wouldnt have been soon enough thank you for the info 
neutral, any ems window seats on tomorrow 
neutral, is the trueblue site broken at the moment 
neutral, can you
neutral, what are the chances of one of your flights leaving atam out of newark nj being cancelled flightled tomorrow 
neutral, i can t pay bucks xd
neutral, what s your current checked bag price policy i fly this coming week and couldn t find anything definitive 
neutral, thanks for the fb message telling me i will have to wait between days i m waiting 
neutral, i would love to fort lauderdale now that would cool 
neutral, i m game if you re buying
neutral, follow me pls 
neutral, to allow payment by #apple pay patriarc
neutral, s ceo #pilots among ardent fanswall street poughkeepsie journal 
neutral, airways to continue various commercial relationships with #lufthansa ddddcapa_aviation
neutral, i d go to portsmouthnh to take care of my friend s son while she takes her daughter to boston for surgery
neutral, the opal dragon book the dragon ali has woven his murdering ways from the philippines to australia
neutral, so i don t know confirmation number or the names of the flight attendants and supervisor
neutral, thanks can you change the music in the boarding gates 
neutral, will i be charged a fee to do so 
neutral, is that supposed to change in the near future 
neutral, i sent you an email
neutral, airways sees significant decline in short interest jblu wkrb news
neutral, boston gate c
neutral, i do follow you 
neutral, can you please help to save my daughters life for details go here ddddhelp_lindsey
neutral, s new ceo seeks the right balance to please passengers and wall daily journal
neutral, i will when i land 
neutral, do bags still fly for free anymore 
neutral, bos to ord
neutral, s ceo battles to appease passengers and wall street waterbury republican american
neutral, when i checked yesterday it looked like it did did something change 
neutral, thank you for opening the conversation i hope you can make it right 
neutral, plans to offer direct flights from #jfk to #daytonabeach#florida starting next #february
neutral, flite 
neutral, when will you release flights for february 
neutral, nope currently sitting at my gate 
neutral, have a cpap machine for sleep apnea is this ok to carry on if i also have a small bag for clothes 
neutral, can i change my flight if i already printed my boarding pass 
neutral, whatever your lil heart desires
neutral, is there no way to switch to earlier flight to jfk even if i checked a bag 
neutral, the you above all commercials like the legroom one
neutral, follow forplease
neutral, are departing flights from boston heavily delayed flying out tomorrow morning 
neutral, can you tell me which days you fly direct buf fll and fll buf 
neutral, is your partnership with hawaiian live earn hawaiian miles flying jetblue if sohow do i add @hawaiianair to my jb flight booking problems 
neutral, yup feet but no selfie 
neutral, i will for sure but my tsa pre works with other airlines why is jetblue different 
neutral, i cri
neutral, even years after the earthquake haiti still needs helps in rebuilding 
neutral, punta canato enjoy weather n see my wifes family 
neutral, flight n jb here s looking at blue kid departs @mco enroute to
neutral, hi does my upcoming flight from west palm to hpn have fly fi 
neutral, knew that has to be done at the gate correct if so what time does gate open
neutral, ddddviraltech creates institutional quality machine driven jetblue revenue predictive analytics and forecasts using public big data
neutral, can you do me a huge favor 
neutral, as soon as i cansending my son home with you saturday 
neutral, selfie on the flight from #jfk to #orlando with @supertzar
neutral, are you my friend 
neutral, is there wifi on he plain
neutral,pereiracolombia to help the kids from cartago streets and deliver a lot of clothes that i have picked to donate 
neutral, ddddkylecomer_ jetblue relate flightd this timeno but why won t school be cancelled flighted it s very cold out
neutral, wondering if it s possible for my colleague and i to get on an earlier flight laxjfk tomorrow can you help 
neutral, accepting #apple pay mobile enterprise
neutral, hope so looks nice and warm in san juan 
neutral, what are your rules on checked baggage and carry ons from slc to sjo 
neutral, minutes to spare 
neutral, i usually do but i didn t make the flight booking problems this time that ll teach me yea i have that going for me at least haha
neutral, will do i ll tell him you say hey 
neutral, what confirmation number 
neutral, im flying with you from mi boston and then icelandair to iceland hours between can we check our bags all the way 
neutral, the man with the smell left nd now there s this stupid girl asking me questions can yall help 
neutral, it s for mei spoke with a rep on the phone who suggested i voice a concernemail us on your site i did a few moments ago 
neutral, i think i have it selected already 
neutral, port au princehaiti for continued food distributionmedical supplies orphan care
neutral, that wasn t delayed or cabcelled
neutral, i have someone driving meit s best to get a wheelchair once i get inside 
neutral, if you have well priced flights to #oahu we could be best friends @vincenzolandino
neutral, the usa help line i accidentally booked a flight on a thursday instead of a wednesday and want to switch
neutral, call me when you do and well have to hook up 
neutral, finally finally 
neutral, seriouslyi want to work on the jetblue social team @vincenzolandino 
neutral, my wife and i booked last minute flights for a funeral separatelybut we would like seatsgethercan you do this if weconf#s 
neutral, think about it boarding to a chill untz untz untz like this 
neutral, flight n jb blue la la departs @mco enroute to san juan international airport 
neutral, fliers to gain access to wsj content analyst blog nasdaq
neutral, that s rightgamesetmatch 
neutral, i have a disabled seat in row do i get to board earlier 
neutral, flight 
neutral, pittsburgh
neutral, flight jfk to tpa am on saturday one way ticket 
neutral, is it only for mybagbag too full 
neutral, of my tray table is broken what do i do 
neutral, domestic to be cleari do not have to sit in your lovely terminaljust need to be there hour prior to boarding thanks 
neutral, the fact that #chrishasmadeusblush isn t trending is how you know i m loyal
neutral, woof i m on the red carpet
neutral, the man sitting next me at the terminal has a scent tht i cant quite put my finger on pls dnt let him sit by me on the flight 
neutral, becomes first to accept #apple pay futureexperience
neutral, early last monthexpedia there s an extra middle name and initial attached to my last name
neutral, all up to date can t updategoogle play 
neutral, customer of the year
neutral, it was at jfk airport right now
neutral, hello can you tell me if you currently fly to hawaii thanks 
neutral, using jetblue air miles 
neutral, don t i always 
neutral, what about if i booked it through orbitz my email is correctbut there s a middle party 
neutral, using jetblue miles 
neutral, when will the system be up and running 
neutral, anywhere
neutral, to austin
neutral, can i bring a compact folding chair like this in a checked bag
neutral, celebrates year anniversary with new livery digital journal
neutral, promo watch phone at amazon check
neutral, flights and will fly over after am on your way intomind taking ocean approach so we can sleep 
neutral, anywhere warm cause its freezing in nyc
neutral, not blaming jet blue this wasn t weather can t have planes in the air and runways a mess that s a disaster waiting to happen 
neutral, and ask she load the bag for my flight
neutral, to dc this summer and help local youth get ready to return to school with math refresher courses 
neutral, change in the air for travelersinvestors @bloombergnews 
neutral, s ceo battles to appease passengers and wall street
neutral, marksbirthday with blumanity paint job blog
neutral, to end partnership with american express
neutral, @_justdippin_ drops a new video off the upcoming project #thetakeoverproduced by yponthebeatn
neutral, dumps amex nassau news live
neutral, flight 
neutral, bos to dca at pm 
neutral, any idea when the flight will actually take off 
neutral, flight departed phoenix at am
neutral, his name is enzo@setorii well hello there pooch what s your name
neutral, that s pretty nice are flight credits automatically given after the flight i also wish there were a lounge i could sleep in 
neutral, yep it s for tomorrow 
neutral, the whole plane flight from lga to pbi
neutral, i have the emails that they are on their way
neutral, received an invitation to participate in e rewards is this legit from jetblue just double checking bc the site looked different 
neutral, wedits dear @msbgu your mbas need better benefits they should work for us how can we meet them 
neutral, is yr site having trouble for mobile check in 
neutral, sure email screenshot below linkj
neutral, of course i am 
neutral, sent
neutral, there s a large family of birds inside tare they fed are they there for a purpose 
neutral, perhaps you need to start recruiting @msbgu
neutral, s new ceo seeks the right balance to please passengers and wall alaska highway news
neutral, sure thing 
neutral, i have an email that says i have to sign on to the travel bank how do i that 
neutral, works with google #chrome but not internet explorer 
neutral, don t know if u define that as a #controllableirregularity
neutral, if there s a schedule change on my tixcan you change the the destination airport to a sister airport like ewr and jfk 
neutral, i have a reservation for tomorrow morning but trying to get back night bc other flight was going to jfk can i get on list at ctg
neutral, so yesterday a flight i wanted to chicago was on sale within my points range and today it isn t any way you guys can still honor
neutral, @kleinerin hi know a pastor or homeschool mom who might like spirited have em contact me on prefundia
neutral, statement on #lufthansa incentive offer digital journal
neutral, flight ewr to fll
neutral, yesterday s deal 
neutral, i can t call right now my baby just fell asleep 
neutral, any way to get ppl on standby list for flight fll to bos trying to find way home 
neutral, i clear that folder regularly and jetblue is white listed so it never got to me 
neutral, s new ceo seeks the right balance to please passengers and wall daily journal
neutral, stahp our fleet s on fleek
neutral, our fleet s on fleek 
neutral, agree richard p literally ripped up our tixs in our faces and made rudeinappropriate comments to us and our family awful 
neutral, thanks any idea when it will be resolved i d like to purchase my ticket 
neutral, our fleet s on fleek
neutral, thank you for asking 
neutral, hi guysdo you have a general enquires email address please thanks david 
neutral, so it s a bag fee for a golf bag on a domestic flight 
neutral, our fleet s on fleek lmfaooooo hook me up with a flight 
neutral, our fleet s on fleek 
neutral, formally requests @lbairport and @longbeachcity to establish customs facilities for international flights
neutral, @pdquigley any progress good luckpatrick 
neutral, am i allowed to carry on a suit bag and carry on bag my suit bag will hang like a jacket would it is soft sided 
neutral, our fleet s on fleek lol wut 
neutral, can i bring my dog on board 
neutral, need to get my yr old to nassau from sea to meet her great granny she was named after who just turned 
neutral, so anything found while cleaning the plane in dc would be at the baggage officeeven something small 
neutral, do you have any flights with lie flat seating from stl to pdx on or around the date of march 
neutral, our fleet s on fleek now that is fuckin funny 
neutral, i m looking every day just watching for a deal i have specific dates so fare finder doesn t help me
neutral, airport code test go slc bos mco
neutral, just got the time to reply and share my thoughts in greater detailweb form 
neutral, doesn t take into account the it cost rent a car drive home
neutral,rt ddddpeaches oh no unfortunatelythe code must be entered at the time of purchase in order to qualify for the points 
neutral, indeed it was not
neutral, yasssss da fucccour fleet s on fleek
neutral, following you now
neutral, are all of your flights out of charleston tomorrow on time or is there a possibility for delays cancelled flightlations 
neutral, ok is i hope thy the bahamas next
neutral, you guys get rid of the hip hop stations on sirius xm 
neutral, our fleet s on fleek 
neutral, how do i know if my flight was deemed a dark flight 
neutral, if i apply for ur credit carddo you automatically get the companion certificate or do i have to wait for it 
neutral, is there an additional charge for a golf bag with clubs shoesand golf ballsif that s the only piece of luggage you check 
neutral, what s a good address to send feedback over email 
neutral, bruhour fleet s on fleek 
neutral, ceo battles to appease passengersinvestors toledo blade 
neutral, our fleet s on fleek 
neutral, challenge accepted first crew members to send pics in the chairs get free tickets to visit us #wager #isitsummeryet
neutral, how can i check that i do not believe i was given a credit for that automatically
neutral, why don t you fly to #nashville
neutral, our fleet s on fleek wtf 
neutral, lolkour fleet s on fleek 
neutral, that s not the case they sent me a email with a linki ll show you 
neutral, plan to repair its brand
neutral, sorry i didn t realize i wasn t following you
neutral, welpour fleet s on fleek
neutral, airways to continue various commercial relationships with #lufthansa ddddcapa_aviation
neutral, is your refund system down 
neutral, and aren t as merged as the marketing departments would have us believe maybeor can get me home 
neutral, if i ask ask the pilot will he tell me the name of our aiecraft
neutral, and i would have been willing to give him the benefit of the doubt and say we misunderstood each other until he went on a
neutral, would a storage container like this green one be acceptable to check in with luggage gal totes
neutral, lord 
neutral, has d c thinking about summer with new nantucket service broadway world
neutral, flight operated by @flyrepublicair n ma arrives atfollowing flight from reagan national
neutral, you don t have to do thisour fleet s on fleek 
neutral, and the from ddddwsj team to offer in access to journal digital journal
neutral, is it your practice to giveclass seats to us air employees before giving them to chairmans customers sitting in coach 
neutral, its domestic i just wanted more of an idea so i don t get surprised 
neutral, let s just say #idontwannalivewithoutyourlovea #itwasminttobe #bestinclasssocial #business
neutral, followplease
neutral, @maatkare we hope you re still our bae haa man
neutral, our fleet s on fleek 
neutral, at the airport ready to get this red eye going soooooo sleepy #noplacelikehome #eventhoughits degreesathome
neutral, alsocan you explain whywhen i checked inon the us airways site picked standby fori was not put on the list 
neutral, yes slc on 
neutral, it s time for our #brandmance go #upwherewebelongo
neutral, how long ago can a trip have taken place for me to still get credit if i didn t apply my trueblue # when i booked 
neutral, do you have an email 
neutral, no our fleet s on fleek 
neutral, can you help chairman i am on flight phx connect sjc will miss connection can you reroute please 
neutral, when can we start flight booking problems flights for november 
neutral, i did would be nice to see more services out of ddddtriflight instead of having to drive hrs to like charlotte or atlanta
neutral, can you help with a seat assignment people flight phx to hnlseats are split up anything you can do will be great 
neutral, try harder take a winners attitude to your work 
neutral, i m shutting my data off for the flight i want some response by the time i land you have hours 
neutral, our fleet s on fleek lol 
neutral, spent most of the winter in nny with momjetblue will take me home to flbos on mon miss hubbykittieswarm #countingdown 
neutral, oh wow #smour fleet s on fleek 
neutral, #real our fleet s on fleek
neutral, will you please start offering more routes out of ddddtriflight to more locations
neutral, we already won the tickets but she s totally on a beach right now #flightlanding #sunscreen #feelsgood
neutral, or she
neutral, looking for some help to recover an item i left on an airplane this evening
neutral, how does one downgrade a flight 
neutral, have you issued a memphis travel advisory for tomorrow winter weather coming through now 
neutral, quick questionto pay for a second bagdo i have to do it online or can i do it at the airport 
neutral, why lord why our fleet s on fleek 
neutral, hey any chance you have an update on flight hartford to d c 
neutral, we are bringing guitars can we bring them as carry on 
neutral, our fleet s on fleek c mon fam just no ok 
neutral, we d love to help shanese bryant meltona hard working grandmother from dcgo to miami it s on her bucket list
neutral, hi how do i claim points on a flowers order after i purchased i totally forgot to put in the promo code 
neutral, stop this madness our fleet s on fleek
neutral, direct flights to sfo leaving from same airport with and can you please put me on one of those 
neutral, our fleet s on fleek this happened
neutral, no they didn tour fleet s on fleek 
neutral, s ceo battles to appease passengers and wall street ddddthevdt
neutral, hi i flew with your airline once in australia and saw zero kangaroos had this been rectified
neutral, our fleet s on fleek
neutral, lolololololour fleet s on fleek
neutral, do you do any discounts for volunteer firefighters 
neutral, alright someone has to stop this our fleet s on fleek
neutral, lmfao 
neutral, welli fly into huntsvilleal but i d take either nashville or birmingham too 
neutral, um wutour fleet s on fleek
neutral, i hope so the plane does appear to be leaving a nearby terminal for our gate 
neutral, thank youbut it says the website is down 
neutral, what s good with a miami terminal 
neutral, guess i ll wait another hrs in hopes rate goes downis more reasonable fingers crossed cutting it close to my travel dates 
neutral, how sway howour fleet s on fleek
neutral, our fleet s on fleek oh word 
neutral, everyone is overreacting keep up your swag 
neutral, our fleet s on fleek
neutral, i m referring to email like this just tell people when they get the upgrade otherwisewe know already 
neutral, s ceo battles to appease passengers and wall street waterbury republican american
neutral, 👉🚪rtour fleet s on fleek
neutral, should i be nervous about a sunday am flight baltimore to boston any suggestions on what i can do need to be in boston by monday 
neutral, our fleet s on fleek 
neutral, listenim not gonna deny this but our fleet s on fleek
neutral, airways hits new week high at jblu sleekmoney
neutral, im just saying change can be amazinglike miami
neutral, any idea when november december travel opens up 
neutral, @weepysweetmonty i heard youre planning on letting people fly in the overhead compartments why would you do that 
neutral, just signed up for trueblue and booked a flight but keep getting an error when i try to link it to my tb account what s the deal 
neutral, |@wmcactionnewsnew airline expected to make its way to mem
neutral, i need to move a reservation due to weather in the middle part of the u s i would like to change departing airport
neutral, shut the door on your way out 
neutral, can someone help me with some travel issues today 
neutral, alright 
neutral, there is nothing on my usair cc at this pointbut the email stated i would be charged thanks for the reply 
neutral, what are your weight restrictions for carry on luggage can find measurements but not weight restrictions tia
neutral, smh our fleet s on fleek
neutral, @bucketobolts same
neutral, taking off now if i don t have a private jet to bora bora by the time i landi m calling oprah 
neutral, our fleet s on fleek
neutral, airways corporation nasdaqjblu update says #lufthansa markets bureau
neutral, she just called to say it s a runway clearing problem of all things 
neutral, will all flights out of dfw be cancelled flightled today 
neutral, can you add my ktn to an existing reservation 
neutral, ddddairbusintheus a landing ddddaruba_airport in february of #warmweatherd
neutral, i m supposed to fly through dallas can you help me get a new itinerary 
neutral, ceo s challenge appease passengerswall street the columbian
neutral, has d c thinking about summer with new nantucket service sys con media pr
neutral, i understand thatand when i m attempting to change the information so they are identicalit tells me to call a # 
neutral, my mom always said to never settle if your chips ain t blueyou just won t do 
neutral, our fleet s on fleek r u serious
neutral, i just reserved a flight with my companion certificatewhere do i mail the certificate for verification thx 
neutral, hi i m trying to find a flight to the middle east 
neutral, bag policy says stroller or car seat we need to bring car seats and stroller should i just call for details 
neutral, our fleet s on fleek
neutral, ok cool i need to listen to some dre and snoop en route to la that would have been a shame 
neutral, can your people working this contact mei have a project in the works 
neutral, are there any food places open at the jfk t 
neutral, s ceo battles to appease passengers and wall street lake wylie #pilot
neutral, no did not catch his name i am sure jason will know 
neutral, trying to book award travel leaving on red eye sunday night after midnight should i book the date in sunday or monday 
neutral, two rows
neutral, s ceo battles to appease passengers and wall street waterbury republican american
neutral, maybe i ll just go to cleveland instead 
neutral, us waitnow a gate opened back we go goodmaybe we can get off 
neutral, our fleet s on fleek no
neutral, trying to chg ticket for staff member leaving org before she can fly we re a nonprofit can t you make an exception 
neutral, us refuel we ve sat for so long pilot announces where the truck is lookover there to the left actual announcement 
neutral, hi guysdo you have a general enquires email address please thanks david 
neutral, oh i will #disney bound #workhard #playsoon
neutral, i did they said not as of now let s cross fingers it happens before departing
neutral, haour fleet s on fleek
neutral, it s we boarded and we are waiting now to take offhopefully 
neutral, us stated their issues as kept plane on ground to allow connecting passengers from other flight to board fine understand 
neutral, trivia contest to win flight questionand followi ll send you answer to enterddddwsjplus
neutral, when chging flightisit possible to pay the fare difference in dollars when the ticket was bought completelypoint redemption 
neutral, contactfb messagestwitteror text 
neutral, flight i want to book was one day went to purchase next dayprice doubled to inquiring on chance it may go down 
neutral, do your flight schedules to from quintana roomexico reflect their newly adopted time zone change to est 
neutral, noit s weird i picked other cities just to testthose worked not the one i want works on phone thoughso i ll use that 
neutral, maybe you should drive #usairwaysfail
neutral, thanks bae
neutral, has d c thinking about summer with new nantucket service digital journal
neutral, thank you for the apology
neutral, our fleet s on fleek
neutral, when are you guys flying it froward in the bahamas 
neutral, our fleet s on fleek let s keep it professional
neutral, @hutchinsjim yesi made the flight and got my workout in too 
neutral, that s what we ve been told however how would this work if you re going overseas bottom line is passengers feel as if there s 
